sequence,label
cceeceAdcfcfdfcfffffdfBceffdedfeddfdfdecfdfddefcde,AB
ecfdecccceAcddffcfecddBcffeddcdeccfefedfefcfeedfcc,AB
decdfccfcAdfcccdfddecfcAceeecdefcfcfddceccfddeccef,AA
cfedeeBfeffddcefffdfAeffeedcdccedfdeddcdfcceeccdcf,BA
ffeddcceedBefccfeffcfdfBdcfefeeeefcffdcfffceefcedd,BB
fcdeeeBeffdcdeddddcfBcfecfddedceefdfefcdcdffddffce,BB
ddccdedfBfcfeddcccccfAddecfccfcdcfedfdceefdccedfde,BA
ceeefcfcffAefcdeefefAeefceffcedfedfeffecfdddcfdccc,AA
ddccfcdefBcfeffccdedcceAccddfeeececcccdcffecdcccde,BA
fefecAfdecdfcdecfeecBfeedefededcfffeecfcdfdfdeddce,AB
cfdefeeecfAdeeeeddcfAeeedefdedcefdfcfceceeffedffed,AA
fddccdfBedcddfceeecefdcfAccccfcdcdffcffcfefefdceed,BA
ccffeffcdAffdccfffefcdfAcffdfcdccdecdeecfeddefdfed,AA
deeddedAcddeecfcefdfdeAcdefefcecdceddfdeefdecceecf,AA
dcfcefecAccdfcfcdedcdddcBfdceeefffcfcfeeefffcceecf,AB
efdceceeAdfedcccedfecAecddeeddeefcdfdefccccdeeecfd,AA
cefcecefedBfdfcedddeBececfdfefdfdedeedcfeeceefcecd,BB
dddfeeeeAfefdefdeceeccdcAeeccccfeeefedefceeecdcced,AA
fdcdceefBedccedcdecccffBffccfcddfedddfceceefdeefdf,BB
effcdcfedAccedfccddeeedfBcedefdecfdcdffeceecefeece,AB
cecceecfceBcccdedeccfefffAdfeffddfdddfdddcdceffcec,BA
efceecceffAfcefecdfedccAfdeffefcfdccffdcfdefcfccfd,AA
cdfcccBcdcffecffcfcddAfdfcffffedddfdfdeceddcecfeec,BA
cdddcddAccdfffecdfcfAdcfdefddfcceeeddedeeefeceddee,AA
cddffcffdcAfcefcfffdceefdAededdefdffdcffefefefdcce,AA
dcdcefAfdeeceffeeecdeccffAcdddfdecddcfffdefedddedf,AA
fdddcAdececeddcffceffdfdfBddcddedfddfdeeeddcfcfdcc,AB
defefAffdfccdecdfdecdfdBcceeeceeeedcfcecfcedefdecf,AB
dffdfefAfdfcdefdfdfccfddfAefcdffeeeddeefeddedccffe,AA
fcdfdffcBfdddedeeefeeAcdcdcfeffdecfedfedfddfcdddcc,BA
fdedcdAfccedefdedfcdfeceBedfedeecdcdcffdedeccfceec,AB
ffddcfedecAcedcdfffcfcfBccefffeefedffedcedffffdedf,AB
dcefddfcfeAeeffdfffcdfccAefecdffceecccefdffecfdedc,AA
fdeddfAecfecccfdcfeecfdfBcfdcefdcefedccdfedcfcefdc,AB
cceccBfecfceddfeeceeeBddecedefecedccfccfddedfefeed,BB
fcddecdcdBecedddedeedfBddfffccfcdfeeeedffdfefcdeed,BB
deddeccfcfBfcdfeffcdeAdeceffcccdddeecfffccdefffcce,BA
fffeddeBedddfceeedfeddAccfcccdcdedcfeffcfddfececef,BA
eddecdeBdeeeeefffffcdeBfeccfdfdfcfcedfcddcdeefffcc,BB
edeefBfccfcdceffdddddeBceefedffdffefcfdfcffccdedfe,BB
cceeefcAfcfdecfefddcdfceBeeddddcfdddcefcceedddecce,AB
ceeeedeAffcfddceefeddccdeAddcfccedcdfcececefcefeef,AA
eeceddddfAccccfceecdffecAefdefdeeeefcfdefddcddedcc,AA
cfcedfdccAeeffcedeededfBdddceeedefeecfdddcdcffdedd,AB
fdfffcefBedddecffceffedBfdfcdeffcffeeeefdedffeecdd,BB
ffcceeefAecdecdcdfdeBccfdeefdeccfeefdecfccfccefcdc,AB
cdfcecAeefdfefddcececBedddeefedfcefceefcddceeeeecc,AB
eeefcecdBeccceeecedefcAfccfeddedefdfddefcefcdfedef,BA
dcedeceAffeeceeeeeefBffdeffcceddddccfdccefefcfdfce,AB
ecdcccAfefdedededdcfffAcdddfdcfecccfdcedfeefcececc,AA
fdcffdBcdefcfdfdcfddceccdBfccfefefdcecdfedfefcdcff,BB
cfecdcfedcBdfcfcefcefdeAdddeedfedfddfdecccfdedcfde,BA
cecdfeddAedeeeceecccdcdAdcdfeeddfccffddceccddfcccf,AA
ecedcAecdfdfccfdcfefdffecAfdcdfccddcefeffecccefedc,AA
dddceddcdBccfddeecdcBfefeecefefdfcdeeeffcfccefcdcc,BB
fcddfcdeAfcedceccefcefdBdfeeecceefdfcccffefedefdcf,AB
ddddfBeeefdeedcddcddedffBdddedcdeefeffddcfecfcfdce,BB
ffedeBfccfedcccfcdfcAecefefcfddfdfffedcdedffcffedd,BA
defcccBedefcefeceedefefcBefffccdecdfceedfddddcedcf,BB
cfddceAdccdefccfececBddfefefefefcccfccdcfccedccfdc,AB
fcfefdeBedcffffcdefddddcAeedddefdfffedccffeddcddee,BA
fceffeAdeeecdcdfdecdeBfeecedfcdccdfeddceceeeffffec,AB
ceefdddcBeccdfffdccedffcdAffefdcfcdfecdedfdfffceee,BA
ccefddBeedeefedeedfcfdAfdddecdcfdedcdccffdcecceddf,BA
edcdcdAefdcccceecddccdeAeeffcddceecfcfcfdfeeedfdff,AA
dddddBfcceeffefddccfdBccccedcfccddfdefcdfeefccedcd,BB
cecdeccBccfddefedccedeBdeeccdfecceceeeceeccfccccdd,BB
eedddfdAfefdccdefcecffeeAdcfeecefeddcefdffddddcfce,AA
fcfceBdcfcfcedcfffffeAeecedfcedddcffecffefcecfdddf,BA
ddcfcfddedBfdefffccceAffdceeecfdcffdcccddfeddddefc,BA
defddAeedcfddfeccffeAefffeccccfddecffddefeddfeddec,AA
ceecdcfeceBdceefdfcdcceBedfcccfecdcedcceedfefcfddf,BB
ceeeddcedBcceeceecceccedAdeeefefcedcdeccfcffdcecdd,BA
dffeeecedBcfdfddfdcedfdcdAccffdecefdddcffdcfddeffe,BA
ccfeccfeeAffdfdedffdBefcdddeefceedecdeecceddfdcfdd,AB
ffdffdAcffcfffedeccfedffdBddeddfccffefddefdddffddc,AB
dfdcfAdfeffcedfdfeedAdeedcfddfedefddcdccfdddeceffd,AA
fceeeefcAccdfdefefcfedcAeceefeecfecddfeeefdfdddffd,AA
fedeecAeedeeeeecefcfdfcdAdccffccfffcfceeceedffdcef,AA
cccccBcceddefeedecedBcffedeeecfffcfdcfdcddeecdffcd,BB
cdefeeAdfdceccdcecdeedceeAcecfccfececdfeedcedefccf,AA
fdcddcecfBefeefdefcfcfcedAceddceededffedfdcdffceec,BA
dccdfeefdeBccdfdfffdfcdffBfedcccdecfddfcefecfddfdf,BB
ecddcdcffeAdefcdefdcdffcBffecddfddffcccdeeefffedee,AB
cdccecfdfBdfccdcecdefeeecBcedcdeddcfccccdcdfcddfdf,BB
efdddeefcBccfceecfcefecfdBecffecedfccfddccdffcdccc,BB
edfdcfeBddccedecdccffAfcedfccfdfdfdefdfcfdfcdffded,BA
effcfcBfddefeeddfcfdcfdcAdffccfdfedceffccccfdfcccd,BA
fdeddfcfAedcdcdecfdfcBffdeffeccececedeefcdfdceeeee,AB
eceffddccdBccfedfcfdceccfBffdeddccdfcecfdefcecedee,BB
fdfceddccBdfdcfcfccefBfeeecddddfdecccddeecccfcefed,BB
cddeeBefefecefdddcdfcAcddeeeedccddeffefccdfffdcdff,BA
ffcfccAeefeefcfeeeddddedAdcedefedcddfeeceedcdfeffd,AA
efddecdeddBedfefffcecAcddceeeeeccdeccfcdcccedcccdf,BA
fcfffddBefefcefccccdfeeBfffdcceedcefcfcdcfedfcfffe,BB
cfdddBdddeddddceedccefAdcdecfdfcdedeceeddfdfcffeed,BA
ccedeBfededcfdcfcccccBdffeeeddfeddddfecdcdfceceefe,BB
efefcBfcdffffededffcefcfeBefdeffcdccffeedeeceecddc,BB
edfcfdffAdededfcceeeedcfcAffefefccfcecdcccffcfcfef,AA
ffccefecAfdfcdfcecfffefdcAdeeddfeecceedceddeeefdfe,AA
fcdecBecdddfcecefdeddeBfceeccdeedededfffcfffecfcff,BB
fffccfcBecedfdfcedecfdecfBfdfefeeecffddddcecdedeff,BB
dffeffdcAdfecdcfcceccedefAeecddcddccfcfddfccfdeddc,AA
ccdcefBfcfeeffceefdfeAecceefffdefedfeffdcfcecfeeee,BA
ecddfcfcBfffdcfdfdfceBdefceefeccfdedccdeefdefccdef,BB
cfedeeddefAdfddffefddfdedBfeddececddecccfeefddfeef,AB
ccefccdcBfedcfcccdecAcedecedccdddecdefcfdddcfdfddd,BA
ccdeccffAedfcdddcedffccdBdedefeccffdecceffcccedfdc,AB
ddefdddcAeddddfedcfdeAdcfcfeededdeedeffecfcceeccee,AA
ddfcdAdceedcfdefccfeAedcedffedcecdeefffedcedffeffe,AA
deffdceecdAeffdecfcdeedccAfdfceffdeffccdfcddfcfecf,AA
fdeceBeeeefcfdededdddfcffAcdeedecccdcdefffccdceecf,BA
fddcefeddAdcffeeddfeccBcfefffccceecdfffecdefdfcfde,AB
ceffddfccBfedfddfdcfccfceBcedecffdeffddeccdfeccfcc,BB
ecfdedffdAeccdefeffccAecdfdedfdddfcdfecfeefccddeff,AA
ecdeffcBccedfffedcdcdcBccdddcccfecccfceeefeecfcfec,BB
cecddeedfdAcffcdeccdAcecddecdfefdccdeccffdfeddedff,AA
fdffcBcececfecccceecfAeefffefdcfdfdecccfcffefcfeec,BA
dddceddBeffeccfcdedededdfAfdeffdeefcdeedefeedfedcf,BA
edceedcdAcdefdfdfeffcccBcfecdceddcffcccefedcecfeee,AB
eccfdcffBdfeecfedcddfcBedfcefdceddefeeffefceccddfe,BB
fccdfdBcefecdefffeccdfcAefcefededdfdcecdeffeefecef,BA
deedeBfddffdddedfefdecefBdfcdeefeedfedeeedcdffecdd,BB
defddffcccBfeeccecddAefffcdecfddcceceffceecccedfcf,BA
ffcdddcefdBececfecddeeAfecddffececfdedecccccedeefd,BA
cdedcAdffcefccfcfddfdffeeBddcdeccccccdccececccdedd,AB
dfccffcdBdfedcdcfedcfffccAdefdffedddedffedfeedfccf,BA
ffcceddeeeAdcedecdecedffBceeeefceccefedefdefedeefe,AB
edddedddfBdceecdeefeAcccfdffdefffddfdcfdcdefedffef,BA
efffcceefcAfccdeecdeeBcdcdcdddcdddefdfdceeedcdcccc,AB
fcfcdecedBdccfdeccedBeccccfdcffffeddfdecdccccdddfc,BB
cefdcAfdcddecefefedffcBecddfdcefeeeccedcccdfddffff,AB
efececccdfAeddfffeeffdddfAececfcdefedeeccceddecdff,AA
cefdddcddeAeddfcccdefdfBcecefeffededddeedddfefdcfd,AB
deccdAfdffefdffddcfcfAdefeccfcdfcdddededdcdeecdeee,AA
cdffeccAcdcffefdddfeBdfeeefcfffedfcfedcceddfcfdfcd,AB
fefeceeddfBeeefdefedeBcdfdfceddfedfddfeeccccffcfdc,BB
ececcfeffBdccddcedfdceecBccfccdeecccfdeeefeeffeece,BB
dfdfefeeedAeffeececcceeAdefcdceddfcfeedcececddefee,AA
edeeecdfAefcecdedeeefffcdBedffcdffcddeefeccffcdcdc,AB
deeeecfcAfcdfdccfdceedeBfcfcecfeeedcdeedcdeceffdec,AB
fcecdceBdeefdeecdecfddfcBffedcddecffdddeddcdfddefd,BB
ffccffBeedcecdcffdfddcAecceecffeeedcffcdcdddfccdce,BA
dedddeBecdedfdfcffecAfeddedfccfcfffecececefeeecdce,BA
ddccefcfAdfedcfcedcdAfecddfdceeeeeeffeefeecdeecdef,AA
ececeAfeddeccffeeeeedAdcccccecfceedfcfefecfcfdfdcc,AA
fccefcAcdeddfccedeefcecfeBdffeeeecdcecdfedfdeefddd,AB
fcfdfBdcfcdfcdfcfddfAfdfededeefcddfdeddecedffefdef,BA
cffffAdcdfeeceddfdffcffBdfcedfffcfdfdedccdcfccdcee,AB
eedddcfcdBefeecccfcfcfdcBeeffedddfcdceeecfcfeeedcd,BB
cffecdecBdffdedfedcfdfdddAfcddddceedfecfdddfcdfeec,BA
cecfcedAedeefecedcefAfddeedffdceedeffceecfdffffcee,AA
fdedfBededdcfccddcfccdfeAddffefefdfeefeedffeedcdfe,BA
dfffdfefeAdceffcefcefBeffefddcccdecefcefcdeddefcee,AB
ceedcBdeddfcccfeceffdfAdccceffededdccfdfedecdcdedf,BA
edeccAfcdfddcfcfcfeeeeefcBdfeceeffdcffceeeefcedfcc,AB
dedeedcBfcdfdcddefddfeAeceffededffcfdddecddcddffcc,BA
ffffeddcAcfdeecdfecdeeAffeccedcfdedffdffcddddcdefc,AA
fcecdececcBecccccdecefeAfddfefccfcfdfcdecddddeffcf,BA
ececeeAedeceefffdeffeecedAeccedfddfdefdcefdeeeffcd,AA
cecdeffeBfccfcdeccedcdeBdeefdefecffcefeccedcdccdfe,BB
cdceedffAccffdceeddcecfccAdedfcfcdeedfceddecefdced,AA
defeedAefccffedffeeeAfdfddededdeddcddfedfecdcccfcc,AA
effcddfBcdefeeecdcefedccAcedeeefdcdedefcfdfdfecfff,BA
cffefdfedBffdddfcefeccAdddffcfffdfcecdffdfdffecccf,BA
fcfdcfccBfdddfffcedcdfedBcedeeccdfddedeeccffdfcdfc,BB
cfedeBeffefcdeeeffccfedAdddfcecccefcecfeddcccfecfd,BA
cecdefcdddAeefccfffecAcffccddedceddccececdfeeeffde,AA
ccdddAfefcfcfddfcfcdddceAccfddceeecccddecffdecefcc,AA
cefdccdBeccecfcecceedBffedefddddedcfedfdfdcfceedcd,BB
dfdffcecffBfcffcdecedfdBfeedcdcccedeededfcceeffffc,BB
ddfccBcccffeccffdcceecdBffffecccfdffdcffcccefecffd,BB
cfcddAfcdcececfeccfdeeeBdfccddcdffeffcfdcceceedefe,AB
feddeeBfcffcefeedfeccdefAdefcedceedecffecccfdfdfdc,BA
ccffdeeffBccfcfecceddcffeBccefdffecedeecfcfecdceec,BB
efddeddAfccffffcfeceeAdddffeddceededcfdcefcfcfeecd,AA
fecedfAeddddfcfedfcdefffAcdeefcffecceeecccddccfedc,AA
dceeceeccBffecceefefdfcAcefcfdeedefededdcfdceffdfc,BA
fdeecccBedccdfdedddcddBfcfccfceeeeffeffdfffeedefef,BB
ccefcdfAdeccececedcffddBfdcddfccefddcdfdcfedfcdedc,AB
cffedAeefcfffcfeecfeeddBefefccffdcfcdcedefeccffdce,AB
eddfccfecAdcffeceddcBddfcfeeeeefffccfecedffccecdff,AB
cccdeAcefffcdedfecedBeffffedcddccfdeeeedfcceeffeee,AB
ffdddfdcBfeeedfedecedeeAfedcfeeecfdcfcdcfdcfffefff,BA
fccdddcdcfAefeddcddccBceedecdddccfdedceecccdccefde,AB
fdecfBffdfefdfffeeceeBdcdeefeceffcdcdeecfffddcceef,BB
ceddefcfeBdccefcedfdeeedcBdccfeddeeeeedcfefcfffcce,BB
cceffAcccefeffeffffcefBcedfccdeecfdffcecfcfecffedd,AB
dcdddAeeffdcdcfefeccBffcdddeffeedfdcfcffeefccedeee,AB
dfcecBfeeddffceeddefeefdBdeeecfecfcdcfefcdffcfefff,BB
ddccccddffAedffecedececeAeefddcceefdddedefcceeccdf,AA
feddccceceAedddfdcedddedBeccfefdfffefefdcdddfeccff,AB
cceeeefeeBceefcfceefBeccdddfcdddeefeddccddddfdecdf,BB
eeefeBfcecededfecdfdcefBfeeeccfdfccedddccdcfdeeefd,BB
dcfecfdBdcfdccefdddcfeeAefcefffcdfefececcdffefeedf,BA
feddcAcdfdceeffffeeffBccdcdedefdeccdcecfcddcddedcf,AB
eceefBffeeccecdfccfcBcfddecfedfceedefdfffcededcced,BB
ddfffeceAedecddcddfeecdBceeeeeccefdfdeeedddfeffddd,AB
cfcedfAdeeffffdcdffeedcfAcecfefcefeddeedcdfffcefff,AA
cccdcffBedfedfdfdedefcedeAfeffdedcdfdddccddcddcdce,BA
ccfdeAddddddfffefdedffefdBeddcdddecfeedfcfecdcdeed,AB
cccfdedAdcfdfedfdefedfBdffececdddcdedefcddfefcfddc,AB
cffffAefeedfdcefeecccBeefdcdddddfdeeedfccecddcedcc,AB
fceeefAfdecdffceedfeefBfedfecccecfcccefefedeeeeede,AB
dcfcfecBceddcecdeddeccddBeceeedfffdfdfedeedddeffcd,BB
edddcBefffddfeecdddcecAfcdceffcdcfedfcffccdfffcffc,BA
dcdfcffcdfAdfcccefcecfAedfccffccddefdfdeeefdedeeff,AA
cccceeAccdddccfcfddcfecdAccedffdeccedcceeeeccfcccd,AA
eccdceBcfdfdefcddefeeeAefdeccfdfecddffeeecccfeeeff,BA
ecedeedBcedfffdccfceedcefBfccfcffdfdddecefecceffcf,BB
decceccddAfdecfdcceeefeddAdfffdffefffeefcddeedeeee,AA
fdefdcefdAededddecfcBdededefefdddfdcecccdcdfccceff,AB
dffffdcBdfcecceedcfefcfBdffceecddcffffcdcffcfdcdee,BB
edcdeffdfBdfcddfecffAfeffddcfedfcddcedefefddfddcfd,BA
ceddccfBffecccefecffecfecAceedffefeeddcdddeffcdcfe,BA
efdfecdBefcfefdfffdddcdBcfcefddfeeffcfceeedfccccff,BB
dfcdeBedfefeccecffccfdBedcfddceffdcfcffcfeccffdeed,BB
efdddAfccecdfcddcddfcfBeeeecfdceccffceeecedcdffcde,AB
edfccAffffcffffcccffdfAcccdeccefdcedddfeededdddcee,AA
dfecfeAcfdeffeccfdffcfefAcddffefcefcdecffceecfdfdc,AA
fcdeefeccAefdcdecfffcedeAdccceceedccdcfeefefcdcdce,AA
ddedeBdcdeddfceeecffdfeBedfdeeeedfcfcffecdfddecfee,BB
dceddffedeBdcfffefddccAcfcfedfedcdffcecdceddfeceec,BA
fceecdfccBeccdfdffccddfAddfdefccccccfccdccecdedfed,BA
fedefdefcBddceecfeffeeccfAfcdfeefffdeccecccfcffecd,BA
dfeefdccddAeeeedcfdcceBdcfecdcceccceefdefdfedccffc,AB
fdeedffBdffeecefcfdcAffcfcedfdcdfccffedfccdefceded,BA
cefefAdccceedcfddcfcdddBfdecffddddfeeedcefffeeccff,AB
ffdcefdBdcfdefdeceeedBfdefccdfeccffccedfdefceefeef,BB
dcedecccfAfffdfeedddecdeBfefcfccefeffecfcffdceddcc,AB
deedfeddceAddecfffddfeecdBeceecdeedfecdeeccfeccecf,AB
dfeecdcdcdBcfefdffdcdcAddddfddddcfecdcccfedefdddff,BA
fccdecdAcdddcdfdddeecfeAeccddfedfcfceffffeffcfcdef,AA
edeefAcedeeedffcededeAeececedfcfffdfeccdddeeefecdf,AA
fcfedcdfeAccffedfdfeddccfAffeefeecfcdecedfdedecfdf,AA
ffedfcfccdBcfddeeedffcddeAffffefffcdceeccfcedecfcd,BA
fdcefccfdAddeefdddefcBcefcdecfcfeeeedecceeefdccfcf,AB
eecfdedeAdedefecccffdfBdeddefeeffdeededdfeeceedfee,AB
efcdefffcAecddeddeefceceBeedcffcffffcfeedfdfdfeefe,AB
ddcecfcAffdcccefdfddeBffcdccceefffdfeddceefcfcfdee,AB
fedddcfdcAefdedecdcccffdBcccccfdfdececceeefcefccfd,AB
deeccceeeAeeeedfefccddecAdecedcccdccfeecffeeeedece,AA
ddfedBcdedcefddfddeefdcBdcdccefccffcffdeeddccffddd,BB
dfeeffBdccfcdfdeededdAeeeefcdeddceeffefecccccfeecf,BA
defccecffAfeefededeeffcfAcdeecedceffdfdfedeeceeecf,AA
fcdfedffdfAfccddedceedAdecfcedffdeceeceeddfffcdded,AA
cddedfeceAeddcfdeffcdeeeAceceedeedceeefccdcdfdddcc,AA
ffddeceAcffccffcfdfcccBcefdddcdfccceffeedfefcceeff,AB
efeffcBcedffecdceedffffAfddfdfceceddfdcfdffffdedec,BA
ffdcdeBdffceccfcedcdcBcddeddcfffceddccecedddfccecd,BB
ffddfBdcfccffcdccdfdAdefddcdffeddedcfddfdddefcccfc,BA
fefcccedcBcfdfdcfffcddcdAdcdccfccfcfdfdcfdcdcfdfee,BA
ffcdffcdAccffcdcdecdBcdedeededfecdcecefcccdccdfcdf,AB
cfdfceccBccdffcedcecAecdccedcdefdddefddecfcdffcdcf,BA
decefAeffdfcfddcccefeBfeddcfddfefcedcffcddffdceeed,AB
eeffecfeceBdfcecdeeddcAfccdeeefddefdcfcdffdeceeecd,BA
cdefecefBddeedeffdeedBcdddefedecdecffcfcecdceddffd,BB
cddddcecceBedecfeefceAdedfeeeccdddfffdefcddceeeced,BA
ddcffcdeeAcdecfcfffefdddAfefedfdffecfdcefeccccfccf,AA
efcddeAffeedcdcfdcefdedcBedfddceceddfcceeeeecddccd,AB
deeffddfBdcfdccededefdfffAdeeeefeccdcdcccfcdcffefc,BA
dcfffBcdfeedcffedfdcAefcdcfefddfeecfdeceffffdfcddd,BA
edeecddfeBfeedceffdeceBcefcdeffdefffededdefffcdfce,BB
edddcccBcfecffcddfddececdBceecefefdeefedcfcecefcfd,BB
ccddccedeeAeefeddfffecAffeeffccffcdcfdccecdefffeee,AA
cccefddefcAffddefecdfdfeBedcecfedcdeeedeeccdccdfec,AB
efccfdcAfceceedfedfdefBcfccfcceedecccffeccefeccfdd,AB
ceccfcdfdeBeceddeddfdAdeffecccdeedefccfcdceccddfcc,BA
cfddfccBcdfdddeeffdfdBfdefdedcddfefcddcffeefddfdde,BB
decfdeddBedcdcdcdfcdeBddefecffedeefdccdcceccdcecdd,BB
efeeccdAecfeedceefdffBcfcfcdecdfffceceddcfedefdfed,AB
cdcedfdecAdcdcffecfeeAeecdeccfecddeeccefccdedcfffd,AA
dfdeeBcdcdfffeccfcceBecfeccffecddcefeccddcddfefdfd,BB
eeecedfecAdefeffdfffcefAdeefdfcedcedfccdefcefededc,AA
ffcefAdeecedfcdddfdffcedfBcececddecfceefeededccdec,AB
fdddfffcBddfdeddcffceBdfdfeccfeeecfdddffdcccfdccee,BB
dfcccdeAedececcfedfeeeBcefefcfdecffcfcdcdfdccfeddc,AB
fcdecfffAccdeeeecedddcfBccfccfddddeceefdfceddcedef,AB
effceeedcBcfceecfcfddeccdAfffceccdcfdffdeefdfffffe,BA
cfeeccecAefdeeedffdcccBfeeceddfeefdfffddfeffefcddf,AB
ccecceccdfAeecffcccdfdAcdedffecedefeddffecfeefecce,AA
dcedcdcfeBfefeedddededfddBceecdeecdddcddfefddfdfee,BB
cedecfeeffBcdecfdfdedfcfcAcceeecdcceeecfcefceceffe,BA
edeccdcAccdcddefcecccccfAccccddcedceedeceeccddecee,AA
cfdccAecfcfcdcdcceccdfBcfefcfefcddfffffedffcdedddf,AB
dfeddffcAdfeeccdfcfdfdfcdAeeeccffddcdcedfeddcfffec,AA
ceefeeeAeeffccfedcffdcfeBcfdcdedcfdeddddfceccddfdc,AB
edcfedceecBffdfcddefdecBedfcdecfcdcfdfdddfcfecdefe,BB
fcdedBefecfefeeffeceecdAfefddfedfefdccfeeedfcefecd,BA
dfeccBdefdefceeeecdcBfffeddddcfdfffecccfdcdcccdefd,BB
dcecdfdAecefdfeefcfeAeecdddcfcfffcdefcededfffffedf,AA
dccceedBcededdddcededBdccfcecfecdddddfdeddcdcefeff,BB
deefedfccAccddfdddcdfAefecdfefdcedfdececcccfcdeecc,AA
cdfcdfdcfAceeecfcdedAecdeecfccdfefdefedefececcdccd,AA
dcdeeecfeBedefefecfeecccfAecdcdedecfffcdffcfeeecce,BA
cfdffcAeeefcccedefddAfcccdedeefefeeceeceeecefdccec,AA
ceedfcdcecAdcfedfdeecceAfececfeddfefddfececfedeccf,AA
dfdeddcBdcefececffdeAfcddeefcddcddedcddeefefdedcce,BA
deffdeBedccedeceffeceBccfcddffeceffcdcddfcdfcffdde,BB
fefecdeBecdcdcffefeeffedfBdcdfedcceedfdededeefdddc,BB
effddBefdcceeecfefffecdcAfcefefdeeededfeeecfddeced,BA
eeeeecAecfcdfdfddfdfcfdAcffceeeffffdfeceddddefdddf,AA
cfdcfeeefdAcefcedceedcAecfcddfcefddcffcefcfeecefde,AA
cefdfececcAdcdccfffcdfcecBeecdcdfefecdccdecfeddcfc,AB
ffcccffefAddecdcffdfAfdceceeeededdfffececffeffdedc,AA
ccdfccBdedecfdcdfcdedeBcededfdccdcfdeddcceedcecfcd,BB
fcedcdccdBeedccdccecfdcfeAcfdcfdcefefefddeecfdfded,BA
ecffddeceBdcccefffdceBfcfdfcedeefdfedffcecdeeedffc,BB
cefcefdBceffdddececcfecfBfcfcddfccccedfeedfcccddcf,BB
fcdfddfBdfcfededeecddfcddAfcffcceddcdfdcdccefdfcff,BA
ecdeccBeeecfefcddcffdeccfBdfeddecfdfcefdedddfffedf,BB
ffeefcdeccBcddeecffccffBcddfeefcdceedecfcdcdfccede,BB
edeefffBcdfccffcedefeddfAdeeeefedfcedddeddeeeeffdc,BA
dcfeefBddfdefefceccfAcccedcdfeffcfdfdcfddecdceefdd,BA
cceecfffBfffeedfcedfdcfedBddffcfdcfedeedcedcefeede,BB
dddddeefdfBeceefecfeAdcffccfddfceecdeffedfcccfcefe,BA
feceddeAccccdffeffdcBecccefeffdfdffeeeedffceceedee,AB
ecedefcAcefffecccffcAededdcfeddeddffcddececcfeccdc,AA
edcfcfeAdcfffccfcccceAefecfcffccccdcefdcdedcecffce,AA
cfefcfdcdBecccfdeefdefcBdeedefdffeeeeeeffcffccfefc,BB
ddccdfdecAfcffcddfffdffcfAcfddcdefddefecdedeffcdce,AA
cddffcBecdecefefdeefBcefedfdfccdefedfceccceefecfde,BB
fccddfcceBdeffcefeefccfBecedeecfccfcdedeeedddfefdc,BB
dcdefAdeddcffefeddffffAccdcecdeddfceecdeeccfdefeed,AA
ccdddAcecfefedddfcdfceffcBddecfefcdfecceffffededcc,AB
eeeedcBcdfdddecfdeeeffedAdcccceecffeefedefddccffef,BA
ddfeefdfAcdefdcfdefcecdfeAccecccecdffeeffeedfedecf,AA
dccccAfdeeecfcffdcddcceBfeeedeecefedffccccefcedfcc,AB
feecdBfddfcfcddfffdeddAedcddccddeddfeddcdcdcecdefc,BA
decffedecAeeecdfcfddBfffedefdeeecccfddeddcdccfedfd,AB
fcedcccAdecfdecffddceAdedffdcfcfdedcffdcccedecfffc,AA
ffddfceeBdcfcfefddfecBfedeceffedfdceefcdecdeddeddc,BB
ddcdefAdcdeddeddefdeBcddffefdccdcecdeeecfcdedceeed,AB
ccfffedBfdcfeddedeecdddAedededccdddffdfcdfcedfdcec,BA
fefdcBefcdfdcefefedcfeffAeeccfdfccfefcfeceddfdfdfc,BA
dccedBfffdfddfdfeeeefAdcfcfeeefdcdcdcfceededffffef,BA
cdedefBfeecceffdddfcddcdcBcdccdcffdeeecdcfeecddefd,BB
fcfddccceAfeefefededAfcceefffeefdeccecdedccfcfffef,AA
dfffddfdBfeeccdcccfdecBeddfdffddedeccfddeccdcffecf,BB
edecfBcfedfeedfcddffAcecfdcdcdffdfcddefddeffddfefc,BA
ffeffdccBdefecfddfecdAcffdeefcecfceecfecddcfeccdcc,BA
edcdddfdAdcecfccccedddedAcfeeddecdecfeffccefdeeeff,AA
cddfcfdeAdceceefeccedcdBcddcddcccfdedefcdccdcfeecc,AB
dfefcffdecAeeffeeccdedfecBfdfcfecfcfececfccdefcfee,AB
fcedfecddfBccfccfcdeAfceededdefddcffedeeefcfedfecc,BA
dfeddcddBdeefcdfccceAdddedcefdedddfdfccccdcfecfdcf,BA
fdecdeddcBcdecfccfefdffBeffedededfecceedfcfffdefde,BB
edfcfeAfdceffddddcfeffccBdefdffccceefeccedccceddff,AB
eefceAceedeeddcdcdfcfdAdecedefeedcdccceffdeddcfecd,AA
eefedccfffBddcefedcdfdceAdddfddfcfedfcfdffedfddfcc,BA
efcfefddBecfecdffcfefedAfcddccfdfcccefdfcecdddefcf,BA
dededecceAcdeffcfcffdffcBfcdccefccfcdddddfefcfdfdc,AB
dcffeedcccBeceedffdccccceAffedfefccecfffcceddcdfcd,BA
eedcdedffBfdeeceffcedcdfBcdedcffdecfdefedfcffdddef,BB
effcffdfceAdfdfddddeeeffBdeffeedecdcfedccdfdfcfecf,AB
